,reliable_sensor1,reliable_sensor2,reliable_sensor3,reliable_sensor4,unreliable_sensor1,unreliable_sensor2,unreliable_sensor3,unreliable_sensor4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,time,electricity_price,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,c1,c2,c3,c4,o1,outside
1550,no motion,motion,no motion,no motion,no motion,motion,motion,no motion,"('r6', 0)","('r13', 0)",0,0,0,0,14:27:45,0.8681255332467203,1,0,0,0,1,0,1,0,0,4,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,2,0,0
1551,no motion,motion,no motion,no motion,no motion,motion,motion,motion,"('r6', 0)","('r9', 0)",0,0,0,0,14:28:00,0.8858423808640002,1,0,0,0,1,0,1,0,0,4,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,2,0,0
1552,no motion,motion,no motion,motion,no motion,motion,motion,no motion,"('r5', 1)","('r5', 1)",0,0,0,0,14:28:15,0.9039207968000003,1,0,0,0,1,0,1,0,0,4,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,2,0,0
1553,no motion,motion,no motion,no motion,no motion,motion,motion,no motion,"('r5', 1)","('r9', 0)",0,0,0,0,14:28:30,0.8858423808640002,1,0,0,0,1,0,1,0,0,4,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,2,0,0
1554,no motion,motion,no motion,no motion,motion,motion,motion,no motion,"('r9', 0)","('r9', 0)",0,0,0,0,14:28:45,0.8681255332467203,1,0,0,0,1,0,1,0,0,4,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,2,0,0
1555,no motion,motion,motion,no motion,no motion,motion,motion,no motion,"('r9', 0)","('r13', 0)",0,0,0,0,14:29:00,0.8681255332467203,1,0,0,0,1,0,1,0,0,4,1,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0
1556,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('r9', 1)","('r13', 0)",0,0,0,0,14:29:15,0.8681255332467203,1,0,0,0,0,0,1,0,1,4,1,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0
1557,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,"('r13', 0)","('r13', 0)",0,0,0,0,14:29:30,0.8507630225817858,1,0,0,0,0,0,1,0,1,4,1,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0
1558,no motion,no motion,no motion,no motion,no motion,no motion,motion,motion,"('r13', 0)","('r13', 0)",0,0,0,0,14:29:45,0.8337477621301501,1,0,0,0,0,0,1,0,1,4,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0
1559,motion,no motion,no motion,no motion,no motion,no motion,motion,motion,"('r13', 0)","('r24', 0)",0,0,0,0,14:30:00,0.8337477621301501,1,0,0,0,0,0,1,0,1,3,1,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,2,0,0
1560,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r9', 1)","('r24', 0)",0,0,0,0,14:30:15,0.8170728068875471,1,0,0,0,0,0,1,0,1,3,1,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,2,0,0
1561,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r8', 0)","('r14', 1)",0,0,0,0,14:30:30,0.8007313507497962,1,0,0,0,0,0,1,0,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0
1562,no motion,no motion,motion,no motion,motion,motion,motion,no motion,"('r8', 0)","('r14', 1)",0,0,0,0,14:30:45,0.8007313507497962,1,0,0,0,0,0,1,0,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,2,2,0
1563,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r9', 1)","('r24', 0)",0,0,0,0,14:31:00,0.8007313507497962,1,0,0,0,0,0,1,0,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,2,2,0
1564,no motion,no motion,motion,no motion,motion,motion,motion,no motion,"('r8', 0)","('r24', 0)",0,0,0,0,14:31:15,0.7847167237348003,1,0,0,0,0,0,2,0,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0
1565,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r4', 0)","('r13', 0)",0,0,0,0,14:31:30,0.8007313507497962,1,0,1,0,0,0,1,0,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,0,3,0,0
1566,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r4', 0)","('r13', 0)",0,0,0,1,14:31:45,0.8170728068875471,1,0,1,0,0,0,1,0,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,1,0,2,0,0
1567,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r4', 0)","('r9', 1)",0,0,0,0,14:32:00,0.8337477621301501,1,0,1,0,0,0,1,0,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,1,0,2,0,0
1568,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r8', 0)","('r5', 0)",0,0,0,0,14:32:15,0.8170728068875471,1,0,1,0,0,0,1,0,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,1,0,2,0,0
1569,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r8', 0)","('r5', 0)",0,0,0,0,14:32:30,0.8337477621301501,1,0,1,0,0,0,1,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0
1570,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r4', 0)","('r9', 1)",0,0,0,0,14:32:45,0.8507630225817858,1,0,1,0,0,0,1,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0
1571,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r4', 0)","('r8', 0)",0,0,0,1,14:33:00,0.8337477621301501,1,0,1,0,0,0,1,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,1,1,3,0,0
1572,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r2', 0)","('r9', 1)",0,0,0,0,14:33:15,0.8170728068875471,1,0,1,0,0,0,0,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,2,1,0,3,1,0
1573,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r1', 1)","('r9', 1)",0,0,0,0,14:33:30,0.8007313507497962,1,0,1,0,0,0,1,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,1,0,3,1,0
1574,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r2', 0)","('r13', 0)",0,0,0,0,14:33:45,0.8007313507497962,1,0,2,0,0,0,0,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,1,0,4,0,0
1575,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r2', 0)","('r9', 1)",0,0,0,0,14:34:00,0.8007313507497962,1,0,2,0,0,0,1,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,3,0,0
1576,no motion,no motion,motion,no motion,no motion,no motion,motion,motion,"('r2', 0)","('r9', 1)",0,0,0,0,14:34:15,0.8170728068875471,1,0,2,0,0,0,1,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,3,0,0
1577,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r2', 0)","('r5', 0)",0,0,0,0,14:34:30,0.8007313507497962,1,0,2,0,0,0,1,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,3,0,0
1578,no motion,no motion,motion,no motion,motion,motion,motion,no motion,"('r2', 0)","('r5', 0)",0,0,0,0,14:34:45,0.7847167237348003,1,0,1,0,0,0,2,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0
1579,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r2', 0)","('r5', 0)",0,0,0,0,14:35:00,0.7690223892601042,1,0,1,0,0,0,2,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0
1580,motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r1', 1)","('r5', 0)",0,0,0,0,14:35:15,0.7536419414749022,1,0,1,0,0,0,2,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0
1581,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r1', 1)","('c3', 1)",0,0,0,0,14:35:30,0.7536419414749022,1,0,1,0,0,0,1,0,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,1,4,0,0
1582,no motion,no motion,motion,no motion,motion,motion,motion,no motion,"('r2', 0)","('r6', 0)",0,0,0,0,14:35:45,0.7385691026454041,1,0,1,0,0,0,0,0,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,1,1,2,2,0
1583,no motion,motion,motion,no motion,motion,motion,motion,no motion,"('r1', 1)","('r5', 1)",0,0,0,0,14:36:00,0.7536419414749022,1,0,1,0,1,0,1,0,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,1,2,1,0
1584,no motion,motion,motion,no motion,motion,motion,motion,no motion,"('r2', 0)","('r5', 0)",0,0,0,0,14:36:15,0.7690223892601042,1,0,1,0,0,0,1,0,2,2,0,0,0,1,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,1,2,0,0
1585,no motion,no motion,motion,no motion,no motion,motion,motion,motion,"('r1', 1)","('r5', 0)",2,0,0,0,14:36:30,0.7847167237348003,1,0,1,0,0,0,1,2,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,2,2,0,0
1586,no motion,no motion,motion,no motion,no motion,motion,motion,motion,"('r2', 0)","('r9', 0)",0,1,0,0,14:36:45,0.8007313507497962,1,0,1,1,0,0,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,2,2,2,0,0
1587,no motion,no motion,motion,no motion,motion,motion,motion,motion,"('r4', 1)","('r8', 1)",0,0,0,0,14:37:00,0.7847167237348003,1,0,1,1,0,0,1,1,0,2,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,1,0
1588,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r4', 0)","('r9', 0)",0,0,0,0,14:37:15,0.7690223892601042,2,0,1,0,0,0,1,1,0,2,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,1,0
1589,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r4', 0)","('r5', 0)",0,0,0,0,14:37:30,0.7536419414749022,2,0,1,0,0,0,1,1,1,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0
1590,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r8', 2)","('r5', 0)",1,0,0,0,14:37:45,0.7690223892601042,1,0,1,0,0,0,1,2,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,0,3,1,0
1591,no motion,no motion,motion,no motion,motion,motion,motion,motion,"('r9', 0)","('r9', 0)",0,1,0,0,14:38:00,0.7690223892601042,0,0,2,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,1,1,2,1,0
1592,no motion,no motion,motion,no motion,motion,no motion,no motion,no motion,"('r8', 1)","('r13', 0)",0,0,0,0,14:38:15,0.7690223892601042,0,0,1,1,0,0,2,1,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0
1593,no motion,no motion,motion,no motion,motion,motion,no motion,no motion,"('r9', 0)","('r13', 0)",0,0,1,0,14:38:30,0.7690223892601042,0,0,1,1,0,0,1,1,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,1,2,2,0,0
1594,motion,no motion,motion,no motion,no motion,motion,no motion,no motion,"('r9', 0)","('r24', 0)",0,0,0,0,14:38:45,0.7690223892601042,0,1,1,0,0,0,1,1,0,2,0,0,0,0,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,2,1,1,0,0
1595,motion,no motion,motion,no motion,no motion,motion,no motion,no motion,"('r5', 0)","('r14', 0)",0,0,0,0,14:39:00,0.7690223892601042,1,0,1,0,0,0,1,1,0,2,0,0,0,0,3,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,0,1,0,0
1596,motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r5', 0)","('r24', 0)",0,0,0,0,14:39:15,0.7847167237348003,0,0,2,0,0,0,1,1,0,2,0,0,0,0,2,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,2,1,1,0,0
1597,motion,no motion,motion,no motion,no motion,motion,no motion,no motion,"('r9', 0)","('r23', 0)",0,1,0,0,14:39:30,0.7690223892601042,0,0,1,0,0,0,2,1,0,2,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,3,1,1,0,0
1598,motion,no motion,motion,no motion,no motion,motion,no motion,no motion,"('r5', 0)","('r23', 0)",0,0,0,0,14:39:45,0.7690223892601042,0,0,2,0,0,0,1,1,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,3,2,1,0,0
1599,motion,no motion,motion,no motion,motion,motion,motion,no motion,"('r5', 0)","('r24', 0)",1,0,0,0,14:40:00,0.7690223892601042,1,0,1,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,3,2,1,1,0
1600,motion,no motion,motion,no motion,motion,motion,motion,no motion,"('r5', 0)","('r13', 0)",0,1,0,0,14:40:15,0.7536419414749022,1,0,1,0,0,0,1,0,1,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,1,3,0,0
1601,motion,motion,no motion,no motion,no motion,no motion,motion,no motion,"('r5', 1)","('r24', 0)",0,1,0,0,14:40:30,0.7385691026454041,1,0,1,0,1,0,1,0,1,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5,0,2,0,0
1602,motion,motion,no motion,no motion,no motion,no motion,motion,no motion,"('r6', 0)","('r14', 0)",0,0,0,0,14:40:45,0.723797720592496,1,0,1,0,1,0,1,0,1,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,0,3,0,0
1603,motion,motion,no motion,no motion,no motion,no motion,motion,motion,"('c3', 0)","('r24', 0)",2,0,0,0,14:41:00,0.7385691026454041,1,0,1,0,0,0,1,1,1,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,0,3,0,0
1604,motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('r6', 0)","('r13', 0)",0,0,0,0,14:41:15,0.7385691026454041,1,0,1,1,0,0,1,0,1,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,3,1,0
1605,motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('r5', 0)","('r24', 0)",0,1,1,0,14:41:30,0.723797720592496,1,1,1,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,3,1,0
1606,motion,no motion,motion,no motion,motion,motion,motion,no motion,"('c3', 1)","('r13', 0)",0,0,0,0,14:41:45,0.7093217661806461,2,0,1,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,1,3,1,0
1607,motion,no motion,motion,no motion,motion,motion,motion,no motion,"('c3', 2)","('r13', 0)",0,0,0,0,14:42:00,0.6951353308570332,2,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,2,3,1,0
1608,motion,no motion,motion,no motion,motion,motion,motion,no motion,"('r6', 0)","('r13', 0)",0,1,0,0,14:42:15,0.6812326242398925,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,3,3,1,0
1609,motion,no motion,motion,no motion,motion,motion,motion,no motion,"('r6', 0)","('r13', 0)",0,0,0,0,14:42:30,0.6812326242398925,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,2,3,2,0
1610,motion,motion,no motion,no motion,motion,motion,motion,no motion,"('r6', 0)","('r13', 0)",0,0,1,0,14:42:45,0.6676079717550947,1,0,1,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,4,2,0
1611,motion,motion,no motion,no motion,motion,no motion,motion,no motion,"('c3', 0)","('r13', 0)",0,0,0,0,14:43:00,0.6676079717550947,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,0,3,2,0
1612,motion,motion,no motion,motion,motion,no motion,motion,no motion,"('r5', 0)","('r13', 0)",0,0,0,0,14:43:15,0.6676079717550947,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,0,3,2,0
1613,motion,no motion,no motion,motion,motion,no motion,motion,no motion,"('r6', 0)","('r9', 1)",1,2,0,0,14:43:30,0.6542558123199927,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,2,0,3,2,0
1614,motion,no motion,no motion,motion,motion,motion,motion,no motion,"('c3', 1)","('r13', 0)",0,1,0,0,14:43:45,0.6542558123199927,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,1,3,1,0
1615,motion,no motion,motion,motion,motion,motion,motion,no motion,"('r5', 0)","('r13', 0)",0,0,0,0,14:44:00,0.6676079717550947,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,1,1,3,1,0
1616,motion,no motion,motion,motion,motion,motion,motion,no motion,"('r5', 0)","('r13', 0)",0,0,0,0,14:44:15,0.6812326242398925,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,1,1,3,1,0
1617,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('c3', 0)","('r13', 0)",0,0,0,0,14:44:30,0.6676079717550947,2,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,1,0,3,1,0
1618,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r6', 0)","('r13', 0)",0,0,0,0,14:44:45,0.6812326242398925,2,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,1,0,3,1,0
1619,motion,no motion,motion,motion,motion,motion,motion,no motion,"('r5', 0)","('r9', 1)",0,0,0,0,14:45:00,0.6812326242398925,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,1,1,3,1,0
1620,motion,no motion,motion,motion,motion,motion,no motion,no motion,"('r6', 0)","('r5', 0)",0,0,0,0,14:45:15,0.6812326242398925,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,1,1,3,1,0
1621,no motion,motion,motion,motion,motion,motion,motion,no motion,"('r6', 0)","('r5', 1)",0,0,0,0,14:45:30,0.6812326242398925,1,0,0,1,1,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,1,0,3,1,0
1622,motion,motion,no motion,motion,motion,no motion,motion,no motion,"('r5', 1)","('r5', 1)",0,0,0,0,14:45:45,0.6951353308570332,1,0,0,0,1,0,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,3,1,0
1623,motion,motion,no motion,motion,motion,no motion,motion,no motion,"('r5', 0)","('r5', 0)",1,0,0,0,14:46:00,0.6812326242398925,0,0,1,0,0,0,2,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,3,1,0
1624,motion,motion,no motion,motion,motion,no motion,no motion,no motion,"('r5', 1)","('r5', 1)",1,1,0,0,14:46:15,0.6951353308570332,0,0,1,0,1,0,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,3,1,0
1625,motion,motion,no motion,motion,motion,no motion,no motion,motion,"('r5', 1)","('r5', 1)",0,0,0,0,14:46:30,0.7093217661806461,0,0,1,1,1,0,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,3,1,0
1626,motion,motion,no motion,motion,motion,motion,no motion,no motion,"('r5', 0)","('r5', 0)",0,0,0,0,14:46:45,0.723797720592496,0,0,1,1,0,0,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,5,1,0
1627,motion,no motion,no motion,motion,motion,motion,no motion,motion,"('r5', 0)","('r5', 0)",0,0,0,0,14:47:00,0.7093217661806461,0,0,2,1,0,0,3,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,4,2,0
1628,motion,no motion,no motion,motion,motion,no motion,motion,no motion,"('r5', 0)","('r9', 1)",0,0,0,0,14:47:15,0.723797720592496,1,1,1,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,3,2,0
1629,motion,no motion,no motion,motion,motion,no motion,motion,motion,"('r5', 0)","('r9', 1)",0,0,0,0,14:47:30,0.7385691026454041,1,1,1,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,1,4,0,0
1630,motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('r5', 0)","('r8', 0)",0,0,0,0,14:47:45,0.7385691026454041,2,0,1,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,1,3,0,0
1631,no motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('r5', 0)","('r9', 1)",0,0,0,0,14:48:00,0.723797720592496,1,1,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,1,3,0,0
1632,motion,motion,no motion,motion,motion,motion,motion,no motion,"('r5', 1)","('r8', 0)",0,0,0,0,14:48:15,0.723797720592496,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,1,3,0,0
1633,motion,motion,no motion,motion,no motion,no motion,motion,motion,"('r5', 1)","('r8', 1)",0,1,0,1,14:48:30,0.7093217661806461,2,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,1,0,2,1,0
1634,motion,motion,no motion,motion,motion,no motion,motion,no motion,"('r5', 1)","('r8', 1)",0,0,0,0,14:48:45,0.6951353308570332,1,1,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,1,0,3,0,0
1635,motion,motion,no motion,motion,motion,no motion,motion,no motion,"('r5', 1)","('r4', 1)",0,0,0,0,14:49:00,0.6812326242398925,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5,1,0,3,0,0
1636,motion,motion,no motion,motion,no motion,motion,motion,no motion,"('r5', 0)","('r4', 2)",0,0,1,0,14:49:15,0.6676079717550947,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,1,1,3,0,0
1637,motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r5', 0)","('r4', 0)",0,0,0,0,14:49:30,0.6676079717550947,1,1,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,3,0,0
1638,motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('r5', 0)","('r4', 0)",1,0,0,1,14:49:45,0.6676079717550947,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,4,0,0
